Round,ClusterID,MemberCount,ExpectedMembers,ReceivedMembers,AggregationCompletion,AvgMembersPerCluster,TotalClusters,UnclusteredNodes,AvgDistToCH,DeadlineHit
334,49,3,3,3,1,6.27273,11,20,66.5134,0
334,56,4,4,4,1,6.27273,11,20,66.5134,0
334,60,0,0,0,1,6.27273,11,20,66.5134,0
334,69,5,5,5,1,6.27273,11,20,66.5134,0
334,92,3,3,3,1,6.27273,11,20,66.5134,0
335,8,11,11,11,1,5.3,10,37,70.0428,0
335,32,4,4,4,1,5.3,10,37,70.0428,0
335,33,9,9,9,1,5.3,10,37,70.0428,0
335,34,4,4,4,1,5.3,10,37,70.0428,0
335,37,4,4,4,1,5.3,10,37,70.0428,0
335,40,6,6,6,1,5.3,10,37,70.0428,0
335,77,10,10,10,1,5.3,10,37,70.0428,0
335,80,3,3,3,1,5.3,10,37,70.0428,0
335,81,2,2,2,1,5.3,10,37,70.0428,0
335,82,0,0,0,1,5.3,10,37,70.0428,0
336,5,11,11,11,1,5.45455,11,29,69.6579,0
336,13,11,11,11,1,5.45455,11,29,69.6579,0
336,27,2,2,2,1,5.45455,11,29,69.6579,0
336,30,2,2,2,1,5.45455,11,29,69.6579,0
336,51,6,6,6,1,5.45455,11,29,69.6579,0
336,54,10,10,10,1,5.45455,11,29,69.6579,0
336,62,4,4,4,1,5.45455,11,29,69.6579,0
336,63,2,2,2,1,5.45455,11,29,69.6579,0
336,64,6,6,6,1,5.45455,11,29,69.6579,0
336,73,1,1,1,1,5.45455,11,29,69.6579,0
336,97,5,5,5,1,5.45455,11,29,69.6579,0
337,10,10,10,10,1,4.21429,14,27,63.6102,0
337,12,9,9,9,1,4.21429,14,27,63.6102,0
337,31,7,7,7,1,4.21429,14,27,63.6102,0
337,35,3,3,3,1,4.21429,14,27,63.6102,0
337,41,9,9,9,1,4.21429,14,27,63.6102,0
337,48,1,1,1,1,4.21429,14,27,63.6102,0
337,53,0,0,0,1,4.21429,14,27,63.6102,0
337,66,2,2,2,1,4.21429,14,27,63.6102,0
337,68,2,2,2,1,4.21429,14,27,63.6102,0
337,76,2,2,2,1,4.21429,14,27,63.6102,0
337,88,6,6,6,1,4.21429,14,27,63.6102,0
337,91,0,0,0,1,4.21429,14,27,63.6102,0
337,95,8,8,8,1,4.21429,14,27,63.6102,0
337,98,0,0,0,1,4.21429,14,27,63.6102,0
338,7,8,8,8,1,7.66667,6,48,66.8788,0
338,19,9,9,9,1,7.66667,6,48,66.8788,0
338,67,9,9,9,1,7.66667,6,48,66.8788,0
338,71,11,11,11,1,7.66667,6,48,66.8788,0
338,93,3,3,3,1,7.66667,6,48,66.8788,0
338,94,6,6,6,1,7.66667,6,48,66.8788,0
339,14,8,8,8,1,7.8,5,56,61.4016,0
339,24,7,7,7,1,7.8,5,56,61.4016,0
339,29,4,4,4,1,7.8,5,56,61.4016,0
339,90,9,9,9,1,7.8,5,56,61.4016,0
339,99,11,11,11,1,7.8,5,56,61.4016,0
340,21,7,7,7,1,8.33333,6,44,67.5216,0
340,23,11,11,11,1,8.33333,6,44,67.5216,0
340,61,10,10,10,1,8.33333,6,44,67.5216,0
340,75,12,12,12,1,8.33333,6,44,67.5216,0
340,79,10,10,10,1,8.33333,6,44,67.5216,0
340,96,0,0,0,1,8.33333,6,44,67.5216,0
341,8,11,11,11,1,8.83333,6,41,71.2457,0
341,34,14,14,14,1,8.83333,6,41,71.2457,0
341,42,14,14,14,1,8.83333,6,41,71.2457,0
341,78,13,13,13,1,8.83333,6,41,71.2457,0
341,84,1,1,1,1,8.83333,6,41,71.2457,0
341,94,0,0,0,1,8.83333,6,41,71.2457,0
342,2,6,6,6,1,3.3,10,57,66.3215,0
342,16,9,9,9,1,3.3,10,57,66.3215,0
342,31,4,4,4,1,3.3,10,57,66.3215,0
342,45,0,0,0,1,3.3,10,57,66.3215,0
342,46,4,4,4,1,3.3,10,57,66.3215,0
342,65,3,3,3,1,3.3,10,57,66.3215,0
342,66,5,5,5,1,3.3,10,57,66.3215,0
342,68,0,0,0,1,3.3,10,57,66.3215,0
342,77,2,2,2,1,3.3,10,57,66.3215,0
342,79,0,0,0,1,3.3,10,57,66.3215,0
343,11,11,11,11,1,5.375,8,49,62.0003,0
343,36,7,7,7,1,5.375,8,49,62.0003,0
343,41,8,8,8,1,5.375,8,49,62.0003,0
343,44,6,6,6,1,5.375,8,49,62.0003,0
343,51,0,0,0,1,5.375,8,49,62.0003,0
343,61,6,6,6,1,5.375,8,49,62.0003,0
343,76,2,2,2,1,5.375,8,49,62.0003,0
343,99,3,3,3,1,5.375,8,49,62.0003,0
344,13,11,11,11,1,7.125,8,35,72.0502,0
344,25,8,8,8,1,7.125,8,35,72.0502,0
344,35,5,5,5,1,7.125,8,35,72.0502,0
344,39,9,9,9,1,7.125,8,35,72.0502,0
344,75,11,11,11,1,7.125,8,35,72.0502,0
344,82,2,2,2,1,7.125,8,35,72.0502,0
344,83,6,6,6,1,7.125,8,35,72.0502,0
344,90,5,5,5,1,7.125,8,35,72.0502,0
345,10,11,11,11,1,6.66667,9,31,61.9539,0
345,23,9,9,9,1,6.66667,9,31,61.9539,0
345,27,5,5,5,1,6.66667,9,31,61.9539,0
345,48,4,4,4,1,6.66667,9,31,61.9539,0
345,74,5,5,5,1,6.66667,9,31,61.9539,0
345,81,3,3,3,1,6.66667,9,31,61.9539,0
345,86,9,9,9,1,6.66667,9,31,61.9539,0
345,95,7,7,7,1,6.66667,9,31,61.9539,0
345,96,7,7,7,1,6.66667,9,31,61.9539,0
346,0,6,6,6,1,5.66667,12,20,67.1419,0
346,7,9,9,9,1,5.66667,12,20,67.1419,0
346,14,6,6,6,1,5.66667,12,20,67.1419,0
346,20,12,12,12,1,5.66667,12,20,67.1419,0
346,28,7,7,7,1,5.66667,12,20,67.1419,0
346,38,0,0,0,1,5.66667,12,20,67.1419,0
346,47,3,3,3,1,5.66667,12,20,67.1419,0
346,57,2,2,2,1,5.66667,12,20,67.1419,0
346,59,12,12,12,1,5.66667,12,20,67.1419,0
346,60,2,2,2,1,5.66667,12,20,67.1419,0
346,64,1,1,1,1,5.66667,12,20,67.1419,0
346,73,8,8,8,1,5.66667,12,20,67.1419,0
347,3,9,9,9,1,6,11,23,61.0948,0
347,22,3,3,3,1,6,11,23,61.0948,0
347,24,7,7,7,1,6,11,23,61.0948,0
347,26,6,6,6,1,6,11,23,61.0948,0
347,29,4,4,4,1,6,11,23,61.0948,0
347,30,7,7,7,1,6,11,23,61.0948,0
347,43,12,12,12,1,6,11,23,61.0948,0
347,88,7,7,7,1,6,11,23,61.0948,0
347,89,3,3,3,1,6,11,23,61.0948,0
347,91,2,2,2,1,6,11,23,61.0948,0
347,93,6,6,6,1,6,11,23,61.0948,0
348,1,4,4,4,1,5.2,10,38,67.0365,0
348,9,5,5,5,1,5.2,10,38,67.0365,0
348,15,0,0,0,1,5.2,10,38,67.0365,0
348,19,11,11,11,1,5.2,10,38,67.0365,0
348,37,13,13,13,1,5.2,10,38,67.0365,0
348,52,1,1,1,1,5.2,10,38,67.0365,0
348,69,0,0,0,1,5.2,10,38,67.0365,0
348,80,9,9,9,1,5.2,10,38,67.0365,0
348,97,9,9,9,1,5.2,10,38,67.0365,0
348,98,0,0,0,1,5.2,10,38,67.0365,0
349,4,9,9,9,1,4.86667,15,12,76.1314,0
349,6,3,3,3,1,4.86667,15,12,76.1314,0
349,12,4,4,4,1,4.86667,15,12,76.1314,0
349,17,13,13,13,1,4.86667,15,12,76.1314,0
349,18,8,8,8,1,4.86667,15,12,76.1314,0
349,21,7,7,7,1,4.86667,15,12,76.1314,0
349,49,1,1,1,1,4.86667,15,12,76.1314,0
349,53,0,0,0,1,4.86667,15,12,76.1314,0
349,58,8,8,8,1,4.86667,15,12,76.1314,0
349,62,5,5,5,1,4.86667,15,12,76.1314,0
349,63,2,2,2,1,4.86667,15,12,76.1314,0
349,67,9,9,9,1,4.86667,15,12,76.1314,0
349,70,2,2,2,1,4.86667,15,12,76.1314,0
349,72,2,2,2,1,4.86667,15,12,76.1314,0
349,85,0,0,0,1,4.86667,15,12,76.1314,0
350,5,11,11,11,1,5.27273,11,31,68.8018,0
350,32,5,5,5,1,5.27273,11,31,68.8018,0
350,33,9,9,9,1,5.27273,11,31,68.8018,0
350,40,7,7,7,1,5.27273,11,31,68.8018,0
350,50,4,4,4,1,5.27273,11,31,68.8018,0
350,54,10,10,10,1,5.27273,11,31,68.8018,0
350,55,2,2,2,1,5.27273,11,31,68.8018,0
350,56,6,6,6,1,5.27273,11,31,68.8018,0
350,71,0,0,0,1,5.27273,11,31,68.8018,0
350,87,3,3,3,1,5.27273,11,31,68.8018,0
350,92,1,1,1,1,5.27273,11,31,68.8018,0
351,6,10,10,10,1,5.5,10,35,66.5791,0
351,7,9,9,9,1,5.5,10,35,66.5791,0
351,8,9,9,9,1,5.5,10,35,66.5791,0
351,22,2,2,2,1,5.5,10,35,66.5791,0
351,35,0,0,0,1,5.5,10,35,66.5791,0
351,37,11,11,11,1,5.5,10,35,66.5791,0
351,47,3,3,3,1,5.5,10,35,66.5791,0
351,62,5,5,5,1,5.5,10,35,66.5791,0
351,70,3,3,3,1,5.5,10,35,66.5791,0
351,87,3,3,3,1,5.5,10,35,66.5791,0
352,2,6,6,6,1,6.71429,7,46,69.8625,0
352,42,15,15,15,1,6.71429,7,46,69.8625,0
352,66,10,10,10,1,6.71429,7,46,69.8625,0
352,81,11,11,11,1,6.71429,7,46,69.8625,0
352,82,4,4,4,1,6.71429,7,46,69.8625,0
352,89,0,0,0,1,6.71429,7,46,69.8625,0
352,92,1,1,1,1,6.71429,7,46,69.8625,0
353,1,4,4,4,1,6.7,10,23,66.901,0
353,4,11,11,11,1,6.7,10,23,66.901,0
353,14,7,7,7,1,6.7,10,23,66.901,0
353,15,2,2,2,1,6.7,10,23,66.901,0
353,43,12,12,12,1,6.7,10,23,66.901,0
353,54,11,11,11,1,6.7,10,23,66.901,0
353,61,6,6,6,1,6.7,10,23,66.901,0
353,69,0,0,0,1,6.7,10,23,66.901,0
353,90,9,9,9,1,6.7,10,23,66.901,0
353,97,5,5,5,1,6.7,10,23,66.901,0
354,18,9,9,9,1,6,10,30,69.9456,0
354,24,6,6,6,1,6,10,30,69.9456,0
354,33,9,9,9,1,6,10,30,69.9456,0
354,44,6,6,6,1,6,10,30,69.9456,0
354,53,8,8,8,1,6,10,30,69.9456,0
354,56,14,14,14,1,6,10,30,69.9456,0
354,85,1,1,1,1,6,10,30,69.9456,0
354,91,4,4,4,1,6,10,30,69.9456,0
354,96,0,0,0,1,6,10,30,69.9456,0
354,99,3,3,3,1,6,10,30,69.9456,0
355,17,12,12,12,1,3.85,20,3,64.5721,0
355,25,8,8,8,1,3.85,20,3,64.5721,0
355,28,8,8,8,1,3.85,20,3,64.5721,0
355,31,2,2,2,1,3.85,20,3,64.5721,0
355,32,4,4,4,1,3.85,20,3,64.5721,0
355,51,6,6,6,1,3.85,20,3,64.5721,0
355,55,9,9,9,1,3.85,20,3,64.5721,0
355,57,7,7,7,1,3.85,20,3,64.5721,0
355,59,8,8,8,1,3.85,20,3,64.5721,0
355,63,1,1,1,1,3.85,20,3,64.5721,0
355,65,0,0,0,1,3.85,20,3,64.5721,0
355,68,3,3,3,1,3.85,20,3,64.5721,0
355,72,2,2,2,1,3.85,20,3,64.5721,0
355,74,0,0,0,1,3.85,20,3,64.5721,0
355,76,0,0,0,1,3.85,20,3,64.5721,0
355,77,0,0,0,1,3.85,20,3,64.5721,0
355,78,2,2,2,1,3.85,20,3,64.5721,0
355,83,3,3,3,1,3.85,20,3,64.5721,0
355,88,0,0,0,1,3.85,20,3,64.5721,0
355,94,2,2,2,1,3.85,20,3,64.5721,0
356,11,11,11,11,1,8.75,4,61,68.8105,0
356,20,9,9,9,1,8.75,4,61,68.8105,0
356,75,11,11,11,1,8.75,4,61,68.8105,0
356,95,4,4,4,1,8.75,4,61,68.8105,0
357,0,6,6,6,1,6.66667,9,31,67.9862,0
357,12,11,11,11,1,6.66667,9,31,67.9862,0
357,19,11,11,11,1,6.66667,9,31,67.9862,0
357,64,0,0,0,1,6.66667,9,31,67.9862,0
357,67,6,6,6,1,6.66667,9,31,67.9862,0
357,71,0,0,0,1,6.66667,9,31,67.9862,0
357,73,14,14,14,1,6.66667,9,31,67.9862,0
357,80,10,10,10,1,6.66667,9,31,67.9862,0
357,93,2,2,2,1,6.66667,9,31,67.9862,0
358,16,9,9,9,1,4.45455,11,40,70.1274,0
358,21,7,7,7,1,4.45455,11,40,70.1274,0
358,27,5,5,5,1,4.45455,11,40,70.1274,0
358,34,10,10,10,1,4.45455,11,40,70.1274,0
358,36,10,10,10,1,4.45455,11,40,70.1274,0
358,40,1,1,1,1,4.45455,11,40,70.1274,0
358,41,1,1,1,1,4.45455,11,40,70.1274,0
358,45,1,1,1,1,4.45455,11,40,70.1274,0
358,58,1,1,1,1,4.45455,11,40,70.1274,0
358,79,1,1,1,1,4.45455,11,40,70.1274,0
358,84,3,3,3,1,4.45455,11,40,70.1274,0
359,3,8,8,8,1,5.66667,12,20,64.7715,0
359,9,6,6,6,1,5.66667,12,20,64.7715,0
359,10,11,11,11,1,5.66667,12,20,64.7715,0
359,13,11,11,11,1,5.66667,12,20,64.7715,0
359,23,6,6,6,1,5.66667,12,20,64.7715,0
359,26,5,5,5,1,5.66667,12,20,64.7715,0
359,39,5,5,5,1,5.66667,12,20,64.7715,0
359,46,2,2,2,1,5.66667,12,20,64.7715,0
359,50,6,6,6,1,5.66667,12,20,64.7715,0
359,52,0,0,0,1,5.66667,12,20,64.7715,0
359,60,8,8,8,1,5.66667,12,20,64.7715,0
359,98,0,0,0,1,5.66667,12,20,64.7715,0
360,5,11,11,11,1,5.85714,7,52,62.6733,0
360,29,11,11,11,1,5.85714,7,52,62.6733,0
360,30,3,3,3,1,5.85714,7,52,62.6733,0
360,38,4,4,4,1,5.85714,7,52,62.6733,0
360,48,2,2,2,1,5.85714,7,52,62.6733,0
360,49,0,0,0,1,5.85714,7,52,62.6733,0
360,86,10,10,10,1,5.85714,7,52,62.6733,0
361,14,8,8,8,1,7.2,5,59,64.0658,0
361,38,4,4,4,1,7.2,5,59,64.0658,0
361,53,8,8,8,1,7.2,5,59,64.0658,0
361,69,10,10,10,1,7.2,5,59,64.0658,0
361,94,6,6,6,1,7.2,5,59,64.0658,0
362,19,10,10,10,1,4.57143,14,22,69.5269,0
362,24,7,7,7,1,4.57143,14,22,69.5269,0
362,35,5,5,5,1,4.57143,14,22,69.5269,0
362,43,12,12,12,1,4.57143,14,22,69.5269,0
362,65,1,1,1,1,4.57143,14,22,69.5269,0
362,68,2,2,2,1,4.57143,14,22,69.5269,0
362,70,3,3,3,1,4.57143,14,22,69.5269,0
362,75,6,6,6,1,4.57143,14,22,69.5269,0
362,78,7,7,7,1,4.57143,14,22,69.5269,0
362,83,5,5,5,1,4.57143,14,22,69.5269,0
362,85,0,0,0,1,4.57143,14,22,69.5269,0
362,89,1,1,1,1,4.57143,14,22,69.5269,0
362,93,5,5,5,1,4.57143,14,22,69.5269,0
362,95,0,0,0,1,4.57143,14,22,69.5269,0
363,1,6,6,6,1,9,6,40,63.8834,0
363,25,7,7,7,1,9,6,40,63.8834,0
363,66,11,11,11,1,9,6,40,63.8834,0
363,71,11,11,11,1,9,6,40,63.8834,0
363,73,10,10,10,1,9,6,40,63.8834,0
363,77,9,9,9,1,9,6,40,63.8834,0
364,0,7,7,7,1,8.14286,7,36,69.6229,0
364,2,6,6,6,1,8.14286,7,36,69.6229,0
364,32,5,5,5,1,8.14286,7,36,69.6229,0
364,41,9,9,9,1,8.14286,7,36,69.6229,0
364,42,15,15,15,1,8.14286,7,36,69.6229,0
364,64,10,10,10,1,8.14286,7,36,69.6229,0
364,74,5,5,5,1,8.14286,7,36,69.6229,0
365,8,11,11,11,1,7.25,8,34,63.5293,0
365,15,3,3,3,1,7.25,8,34,63.5293,0
365,30,10,10,10,1,7.25,8,34,63.5293,0
365,37,12,12,12,1,7.25,8,34,63.5293,0
365,63,12,12,12,1,7.25,8,34,63.5293,0
365,80,9,9,9,1,7.25,8,34,63.5293,0
365,88,1,1,1,1,7.25,8,34,63.5293,0
365,96,0,0,0,1,7.25,8,34,63.5293,0
366,3,7,7,7,1,4.92308,13,23,67.6106,0
366,5,10,10,10,1,4.92308,13,23,67.6106,0
366,6,0,0,0,1,4.92308,13,23,67.6106,0
366,21,8,8,8,1,4.92308,13,23,67.6106,0
366,22,3,3,3,1,4.92308,13,23,67.6106,0
366,34,13,13,13,1,4.92308,13,23,67.6106,0
366,47,3,3,3,1,4.92308,13,23,67.6106,0
366,55,2,2,2,1,4.92308,13,23,67.6106,0
366,61,4,4,4,1,4.92308,13,23,67.6106,0
366,62,7,7,7,1,4.92308,13,23,67.6106,0
366,84,4,4,4,1,4.92308,13,23,67.6106,0
366,87,3,3,3,1,4.92308,13,23,67.6106,0
366,97,0,0,0,1,4.92308,13,23,67.6106,0
367,11,10,10,10,1,5.5,8,48,64.0406,0
367,16,10,10,10,1,5.5,8,48,64.0406,0
367,18,8,8,8,1,5.5,8,48,64.0406,0
367,31,3,3,3,1,5.5,8,48,64.0406,0
367,33,8,8,8,1,5.5,8,48,64.0406,0
367,57,0,0,0,1,5.5,8,48,64.0406,0
367,79,4,4,4,1,5.5,8,48,64.0406,0
367,82,1,1,1,1,5.5,8,48,64.0406,0
368,4,7,7,7,1,3.16667,12,50,69.7115,0
368,7,8,8,8,1,3.16667,12,50,69.7115,0
368,27,0,0,0,1,3.16667,12,50,69.7115,0
368,28,2,2,2,1,3.16667,12,50,69.7115,0
368,39,11,11,11,1,3.16667,12,50,69.7115,0
368,44,0,0,0,1,3.16667,12,50,69.7115,0
368,48,0,0,0,1,3.16667,12,50,69.7115,0
368,49,6,6,6,1,3.16667,12,50,69.7115,0
368,54,3,3,3,1,3.16667,12,50,69.7115,0
368,56,1,1,1,1,3.16667,12,50,69.7115,0
368,60,0,0,0,1,3.16667,12,50,69.7115,0
368,81,0,0,0,1,3.16667,12,50,69.7115,0
369,9,10,10,10,1,6.3,10,27,59.8774,0
369,12,12,12,12,1,6.3,10,27,59.8774,0
369,23,11,11,11,1,6.3,10,27,59.8774,0
369,26,7,7,7,1,6.3,10,27,59.8774,0
369,45,7,7,7,1,6.3,10,27,59.8774,0
369,52,2,2,2,1,6.3,10,27,59.8774,0
369,59,11,11,11,1,6.3,10,27,59.8774,0
369,72,0,0,0,1,6.3,10,27,59.8774,0
369,90,0,0,0,1,6.3,10,27,59.8774,0
369,91,3,3,3,1,6.3,10,27,59.8774,0
370,10,8,8,8,1,3.76471,17,19,73.7521,0
370,13,10,10,10,1,3.76471,17,19,73.7521,0
370,17,8,8,8,1,3.76471,17,19,73.7521,0
370,20,9,9,9,1,3.76471,17,19,73.7521,0
370,29,1,1,1,1,3.76471,17,19,73.7521,0
370,36,5,5,5,1,3.76471,17,19,73.7521,0
370,40,0,0,0,1,3.76471,17,19,73.7521,0
370,46,2,2,2,1,3.76471,17,19,73.7521,0
370,50,6,6,6,1,3.76471,17,19,73.7521,0
370,51,0,0,0,1,3.76471,17,19,73.7521,0
370,58,2,2,2,1,3.76471,17,19,73.7521,0
370,67,4,4,4,1,3.76471,17,19,73.7521,0
370,76,0,0,0,1,3.76471,17,19,73.7521,0
370,86,3,3,3,1,3.76471,17,19,73.7521,0
370,92,0,0,0,1,3.76471,17,19,73.7521,0
370,98,5,5,5,1,3.76471,17,19,73.7521,0
370,99,1,1,1,1,3.76471,17,19,73.7521,0
371,8,10,10,10,1,5.08333,12,27,68.9984,0
371,34,12,12,12,1,5.08333,12,27,68.9984,0
371,36,7,7,7,1,5.08333,12,27,68.9984,0
371,43,1,1,1,1,5.08333,12,27,68.9984,0
371,46,2,2,2,1,5.08333,12,27,68.9984,0
371,48,5,5,5,1,5.08333,12,27,68.9984,0
371,52,7,7,7,1,5.08333,12,27,68.9984,0
371,53,9,9,9,1,5.08333,12,27,68.9984,0
371,56,8,8,8,1,5.08333,12,27,68.9984,0
371,62,0,0,0,1,5.08333,12,27,68.9984,0
371,91,0,0,0,1,5.08333,12,27,68.9984,0
371,97,0,0,0,1,5.08333,12,27,68.9984,0
372,14,7,7,7,1,5,11,34,69.7956,0
372,20,12,12,12,1,5,11,34,69.7956,0
372,27,4,4,4,1,5,11,34,69.7956,0
372,38,1,1,1,1,5,11,34,69.7956,0
372,44,1,1,1,1,5,11,34,69.7956,0
372,55,0,0,0,1,5,11,34,69.7956,0
372,59,13,13,13,1,5,11,34,69.7956,0
372,64,6,6,6,1,5,11,34,69.7956,0
372,90,2,2,2,1,5,11,34,69.7956,0
372,92,9,9,9,1,5,11,34,69.7956,0
372,94,0,0,0,1,5,11,34,69.7956,0
373,7,9,9,9,1,8.5,4,62,63.2371,0
373,25,8,8,8,1,8.5,4,62,63.2371,0
373,76,8,8,8,1,8.5,4,62,63.2371,0
373,99,9,9,9,1,8.5,4,62,63.2371,0
374,12,10,10,10,1,5.08333,12,27,67.1516,0
374,13,10,10,10,1,5.08333,12,27,67.1516,0
374,32,1,1,1,1,5.08333,12,27,67.1516,0
374,37,3,3,3,1,5.08333,12,27,67.1516,0
374,49,1,1,1,1,5.08333,12,27,67.1516,0
374,51,6,6,6,1,5.08333,12,27,67.1516,0
374,60,0,0,0,1,5.08333,12,27,67.1516,0
374,67,7,7,7,1,5.08333,12,27,67.1516,0
374,72,10,10,10,1,5.08333,12,27,67.1516,0
374,85,10,10,10,1,5.08333,12,27,67.1516,0
374,88,2,2,2,1,5.08333,12,27,67.1516,0
374,95,1,1,1,1,5.08333,12,27,67.1516,0
375,10,8,8,8,1,4.57143,14,22,68.1979,0
375,11,10,10,10,1,4.57143,14,22,68.1979,0
375,16,2,2,2,1,4.57143,14,22,68.1979,0
375,21,6,6,6,1,4.57143,14,22,68.1979,0
375,24,1,1,1,1,4.57143,14,22,68.1979,0
375,26,9,9,9,1,4.57143,14,22,68.1979,0
375,28,8,8,8,1,4.57143,14,22,68.1979,0
375,33,6,6,6,1,4.57143,14,22,68.1979,0
375,40,1,1,1,1,4.57143,14,22,68.1979,0
375,42,6,6,6,1,4.57143,14,22,68.1979,0
375,54,2,2,2,1,4.57143,14,22,68.1979,0
375,74,0,0,0,1,4.57143,14,22,68.1979,0
375,83,5,5,5,1,4.57143,14,22,68.1979,0
375,98,0,0,0,1,4.57143,14,22,68.1979,0
376,61,8,8,8,1,4.77778,9,48,66.576,0
376,66,11,11,11,1,4.77778,9,48,66.576,0
376,70,8,8,8,1,4.77778,9,48,66.576,0
376,73,5,5,5,1,4.77778,9,48,66.576,0
376,81,4,4,4,1,4.77778,9,48,66.576,0
376,82,0,0,0,1,4.77778,9,48,66.576,0
376,86,0,0,0,1,4.77778,9,48,66.576,0
376,93,3,3,3,1,4.77778,9,48,66.576,0
376,96,4,4,4,1,4.77778,9,48,66.576,0
377,0,7,7,7,1,5.91667,12,17,60.9341,0
377,2,5,5,5,1,5.91667,12,17,60.9341,0
377,4,5,5,5,1,5.91667,12,17,60.9341,0
377,6,5,5,5,1,5.91667,12,17,60.9341,0
377,15,5,5,5,1,5.91667,12,17,60.9341,0
377,29,10,10,10,1,5.91667,12,17,60.9341,0
377,30,5,5,5,1,5.91667,12,17,60.9341,0
377,41,13,13,13,1,5.91667,12,17,60.9341,0
377,57,5,5,5,1,5.91667,12,17,60.9341,0
377,77,8,8,8,1,5.91667,12,17,60.9341,0
377,80,0,0,0,1,5.91667,12,17,60.9341,0
377,87,3,3,3,1,5.91667,12,17,60.9341,0
378,1,6,6,6,1,5.66667,9,40,59.0282,0
378,18,8,8,8,1,5.66667,9,40,59.0282,0
378,19,5,5,5,1,5.66667,9,40,59.0282,0
378,22,3,3,3,1,5.66667,9,40,59.0282,0
378,45,11,11,11,1,5.66667,9,40,59.0282,0
378,50,5,5,5,1,5.66667,9,40,59.0282,0
378,65,4,4,4,1,5.66667,9,40,59.0282,0
378,71,9,9,9,1,5.66667,9,40,59.0282,0
378,84,0,0,0,1,5.66667,9,40,59.0282,0
379,5,13,13,13,1,6.8,10,22,71.699,0
379,9,10,10,10,1,6.8,10,22,71.699,0
379,17,14,14,14,1,6.8,10,22,71.699,0
379,23,6,6,6,1,6.8,10,22,71.699,0
379,31,3,3,3,1,6.8,10,22,71.699,0
379,35,3,3,3,1,6.8,10,22,71.699,0
379,47,7,7,7,1,6.8,10,22,71.699,0
379,58,6,6,6,1,6.8,10,22,71.699,0
379,75,3,3,3,1,6.8,10,22,71.699,0
379,79,3,3,3,1,6.8,10,22,71.699,0
380,39,12,12,12,1,7,6,52,62.0105,0
380,63,11,11,11,1,7,6,52,62.0105,0
380,68,3,3,3,1,7,6,52,62.0105,0
380,69,9,9,9,1,7,6,52,62.0105,0
380,78,0,0,0,1,7,6,52,62.0105,0
380,89,7,7,7,1,7,6,52,62.0105,0
381,21,7,7,7,1,5.54545,11,28,65.2504,0
381,25,0,0,0,1,5.54545,11,28,65.2504,0
381,46,6,6,6,1,5.54545,11,28,65.2504,0
381,50,6,6,6,1,5.54545,11,28,65.2504,0
381,64,10,10,10,1,5.54545,11,28,65.2504,0
381,65,2,2,2,1,5.54545,11,28,65.2504,0
381,66,5,5,5,1,5.54545,11,28,65.2504,0
381,71,9,9,9,1,5.54545,11,28,65.2504,0
381,73,9,9,9,1,5.54545,11,28,65.2504,0
381,89,0,0,0,1,5.54545,11,28,65.2504,0
381,92,7,7,7,1,5.54545,11,28,65.2504,0
382,16,10,10,10,1,8.75,4,61,64.1404,0
382,18,9,9,9,1,8.75,4,61,64.1404,0
382,34,13,13,13,1,8.75,4,61,64.1404,0
382,63,3,3,3,1,8.75,4,61,64.1404,0
383,17,14,14,14,1,6.22222,9,35,68.1496,0
383,29,10,10,10,1,6.22222,9,35,68.1496,0
383,35,5,5,5,1,6.22222,9,35,68.1496,0
383,72,11,11,11,1,6.22222,9,35,68.1496,0
383,74,3,3,3,1,6.22222,9,35,68.1496,0
383,77,3,3,3,1,6.22222,9,35,68.1496,0
383,78,2,2,2,1,6.22222,9,35,68.1496,0
383,82,7,7,7,1,6.22222,9,35,68.1496,0
383,94,1,1,1,1,6.22222,9,35,68.1496,0
384,2,6,6,6,1,5.9,10,31,63.9781,0
384,10,9,9,9,1,5.9,10,31,63.9781,0
384,20,12,12,12,1,5.9,10,31,63.9781,0
384,31,8,8,8,1,5.9,10,31,63.9781,0
384,49,9,9,9,1,5.9,10,31,63.9781,0
384,53,2,2,2,1,5.9,10,31,63.9781,0
384,70,4,4,4,1,5.9,10,31,63.9781,0
384,84,0,0,0,1,5.9,10,31,63.9781,0
384,91,4,4,4,1,5.9,10,31,63.9781,0
384,98,5,5,5,1,5.9,10,31,63.9781,0
385,1,5,5,5,1,4.35714,14,25,61.5233,0
385,7,8,8,8,1,4.35714,14,25,61.5233,0
385,8,8,8,8,1,4.35714,14,25,61.5233,0
385,12,9,9,9,1,4.35714,14,25,61.5233,0
385,42,4,4,4,1,4.35714,14,25,61.5233,0
385,45,2,2,2,1,4.35714,14,25,61.5233,0
385,51,0,0,0,1,4.35714,14,25,61.5233,0
385,54,1,1,1,1,4.35714,14,25,61.5233,0
385,55,1,1,1,1,4.35714,14,25,61.5233,0
385,62,7,7,7,1,4.35714,14,25,61.5233,0
385,80,8,8,8,1,4.35714,14,25,61.5233,0
385,87,3,3,3,1,4.35714,14,25,61.5233,0
385,88,0,0,0,1,4.35714,14,25,61.5233,0
385,90,5,5,5,1,4.35714,14,25,61.5233,0
386,5,13,13,13,1,8.42857,7,34,68.3371,0
386,26,10,10,10,1,8.42857,7,34,68.3371,0
386,40,8,8,8,1,8.42857,7,34,68.3371,0
386,43,11,11,11,1,8.42857,7,34,68.3371,0
