Instance,CHID,StartTime,Duration_s,Successful
13942,70,425547,34.9556,Yes
13943,76,425582,33.3234,Yes
13944,46,425616,27.0603,Yes
13945,58,425643,12.1444,Yes
13946,21,425750,27.5261,Yes
13947,24,425778,36.2683,Yes
13948,25,425814,37.7144,Yes
13949,40,425852,32.646,Yes
13950,32,425884,28.4555,Yes
13951,34,425913,24.1186,Yes
13952,10,425937,26.2567,Yes
13953,5,425963,17.3439,Yes
13954,2,425981,25.1559,Yes
13955,6,426006,20.4247,Yes
13956,7,426026,19.7606,Yes
13957,0,426046,17.7576,Yes
13958,18,426064,25.29,Yes
13959,19,426089,33.8656,Yes
13960,12,426123,17.7858,Yes
13961,14,426141,32.2847,Yes
13962,26,426173,23.1073,Yes
13963,30,426196,29.6191,Yes
13964,16,426226,15.383,Yes
13965,31,426267,15.9671,Yes
13966,42,426283,27.0575,Yes
13967,27,426310,23.5858,Yes
13968,28,426334,28.4676,Yes
13969,35,426362,34.024,Yes
13970,33,426396,30.5634,Yes
13971,2,426525,21.8678,Yes
13972,4,426547,33.271,Yes
13973,10,426581,25.2341,Yes
13974,7,426606,10.659,Yes
13975,0,426616,17.7576,Yes
13976,1,426634,21.8373,Yes
13977,8,426656,19.7884,Yes
13978,9,426676,34.0171,Yes
13979,11,426710,13.7444,Yes
13980,16,426724,25.989,Yes
13981,22,426750,1.65693,Yes
13982,27,426751,18.9968,Yes
13983,28,426770,28.4676,Yes
13984,35,426799,34.024,Yes
13985,38,426833,20.9425,Yes
13986,44,426854,36.7567,Yes
13987,48,426890,32.8131,Yes
13988,50,426923,26.5568,Yes
13989,53,426950,19.2079,Yes
13990,45,426969,28.5658,Yes
13991,23,426998,28.5863,Yes
13992,20,427026,30.4908,Yes
13993,15,427057,29.6114,Yes
13994,21,427086,20.6902,Yes
13995,24,427107,36.2683,Yes
13996,25,427143,37.7144,Yes
13997,29,427181,34.4129,Yes
13998,10,427307,25.2263,Yes
13999,11,427333,16.867,Yes
14000,13,427350,14.0138,Yes
14001,23,427364,16.1433,Yes
14002,31,427380,21.6184,Yes
14003,26,427401,7.7262,Yes
14004,14,427409,23.1073,Yes
14005,49,427432,36.5005,Yes
14006,54,427469,9.79315,Yes
14007,34,427478,12.9812,Yes
14008,32,427491,24.1186,Yes
14009,37,427516,35.8694,Yes
14010,41,427565,29.4211,Yes
14011,39,427594,19.4626,Yes
14012,21,427614,25.3648,Yes
14013,24,427639,36.2683,Yes
14014,36,427675,31.7998,Yes
14015,40,427707,19.335,Yes
14016,62,427726,17.049,Yes
14017,43,427743,24.7887,Yes
14018,46,427768,33.7277,Yes
14019,58,427802,12.1444,Yes
14020,22,427814,19.8649,Yes
14021,2,427834,21.082,Yes
14022,35,427855,21.0196,Yes
14023,48,427876,37.759,Yes
14024,65,427914,27.7118,Yes
14025,59,427942,28.7284,Yes
14026,68,427970,20.8384,Yes
14027,3,428086,10.5999,Yes
14028,7,428097,18.3173,Yes
14029,9,428115,27.4469,Yes
14030,1,428142,32.1671,Yes
14031,20,428174,30.0797,Yes
14032,51,428205,29.772,Yes
14033,56,428234,20.28,Yes
14034,10,428255,17.1626,Yes
14035,12,428272,28.4245,Yes
14036,14,428300,32.2847,Yes
14037,27,428332,27.4607,Yes
14038,30,428360,19.4758,Yes
14039,16,428379,15.383,Yes
14040,33,428395,25.1022,Yes
14041,42,428420,13.4886,Yes
14042,48,428433,19.2629,Yes
14043,44,428453,32.8131,Yes
14044,71,428485,4.84342,Yes
14045,49,428490,37.1348,Yes
14046,55,428527,36.9172,Yes
14047,60,428584,18.0421,Yes
14048,63,428602,21.5772,Yes
14049,52,428648,35.161,Yes
14050,57,428683,37.0837,Yes
14051,61,428720,26.8977,Yes
14052,67,428747,32.9957,Yes
14053,0,428863,18.1354,Yes
14054,1,428882,21.8373,Yes
14055,8,428903,19.7884,Yes
14056,3,428923,36.1809,Yes
14057,7,428959,18.3173,Yes
14058,5,428978,7.15211,Yes
14059,22,428985,5.19127,Yes
14060,33,428990,29.0856,Yes
14061,13,429019,15.4397,Yes
14062,41,429035,34.9598,Yes
14063,39,429070,19.4626,Yes
14064,9,429089,22.3132,Yes
14065,15,429111,34.921,Yes
14066,31,429146,15.1534,Yes
14067,19,429161,28.7631,Yes
14068,18,429190,33.8656,Yes
14069,26,429224,35.8884,Yes
14070,47,429260,30.808,Yes
14071,52,429291,37.0249,Yes
14072,55,429328,1.01347,Yes
14073,42,429329,27.9183,Yes
14074,35,429357,22.4056,Yes
14075,38,429379,20.9425,Yes
14076,48,429400,25.289,Yes
14077,65,429425,27.7118,Yes
14078,79,429453,31.8059,Yes
14079,68,429485,29.4545,Yes
14080,73,429514,6.38608,Yes
14081,45,429521,7.88471,Yes
14082,1,429627,15.4428,Yes
14083,0,429643,21.8373,Yes
14084,3,429665,36.1523,Yes
14085,9,429701,25.4175,Yes
14086,15,429726,34.921,Yes
14087,36,429761,35.5711,Yes
14088,51,429797,35.4912,Yes
14089,61,429838,20.9138,Yes
14090,18,429859,26.2382,Yes
14091,26,429885,35.8884,Yes
14092,14,429921,23.1073,Yes
14093,4,429944,20.1518,Yes
14094,2,429964,33.271,Yes
14095,30,430035,27.4052,Yes
14096,6,430062,30.6657,Yes
14097,12,430093,37.4753,Yes
14098,22,430130,9.4996,Yes
14099,27,430140,18.9968,Yes
14100,28,430159,28.4676,Yes
14101,35,430187,34.024,Yes
14102,38,430221,20.9425,Yes
14103,44,430242,36.7567,Yes
14104,48,430279,32.8131,Yes
14105,0,430401,36.2579,Yes
14106,1,430438,21.8373,Yes
14107,8,430460,19.7884,Yes
14108,3,430479,36.1809,Yes
14109,7,430516,18.3173,Yes
14110,11,430565,18.3612,Yes
14111,9,430584,13.7444,Yes
14112,15,430597,34.921,Yes
14113,20,430632,29.6114,Yes
14114,21,430662,32.9032,Yes
14115,24,430695,36.2683,Yes
14116,25,430731,37.7144,Yes
14117,23,430769,7.88649,Yes
14118,13,430777,16.1433,Yes
14119,32,430793,32.2942,Yes
14120,29,430825,26.5612,Yes
14121,36,430852,30.726,Yes
14122,39,430882,33.8281,Yes
14123,16,430916,7.24101,Yes
14124,4,430923,14.7537,Yes
14125,22,430938,30.9105,Yes
14126,33,430969,29.0856,Yes
14127,34,430998,33.1946,Yes
14128,37,431031,32.9199,Yes
14129,40,431064,24.19,Yes
14130,10,431178,13.5915,Yes
14131,5,431191,17.3439,Yes
14132,6,431209,36.7368,Yes
14133,12,431245,37.4753,Yes
14134,14,431283,32.2847,Yes
14135,27,431315,27.4607,Yes
14136,28,431342,28.4676,Yes
14137,38,431371,34.6789,Yes
14138,50,431406,37.6044,Yes
14139,53,431443,19.2079,Yes
14140,42,431462,34.9235,Yes
14141,49,431497,33.918,Yes
14142,54,431531,9.79315,Yes
14143,8,431541,10.7525,Yes
14144,15,431552,26.1684,Yes
14145,21,431578,20.6902,Yes
14146,24,431599,36.2683,Yes
14147,25,431635,37.7144,Yes
14148,29,431673,34.4129,Yes
14149,36,431707,30.726,Yes
14150,40,431738,19.335,Yes
14151,62,431757,17.049,Yes
14152,55,431795,27.5837,Yes
14153,18,431948,34.0628,Yes
14154,19,431982,33.8656,Yes
14155,12,432016,17.7858,Yes
14156,2,432034,5.16721,Yes
14157,4,432039,33.271,Yes
14158,10,432072,25.2341,Yes
14159,22,432097,28.9932,Yes
14160,27,432126,18.9968,Yes
14161,28,432145,28.4676,Yes
14162,35,432174,34.024,Yes
14163,33,432208,30.5634,Yes
14164,13,432238,15.4397,Yes
14165,23,432254,16.1433,Yes
14166,25,432270,7.88649,Yes
14167,1,432278,32.0606,Yes
14168,15,432310,37.5532,Yes
14169,21,432347,20.6902,Yes
14170,24,432368,36.2683,Yes
14171,29,432404,32.5616,Yes
14172,32,432437,26.5612,Yes
14173,40,432479,36.0956,Yes
14174,70,432516,34.9556,Yes
14175,41,432551,24.7087,Yes
14176,43,432575,36.9233,Yes
14177,46,432612,33.7277,Yes
14178,6,432725,33.0612,Yes
14179,2,432758,20.4247,Yes
14180,22,432778,21.082,Yes
14181,16,432800,1.65693,Yes
14182,11,432801,25.989,Yes
14183,13,432827,14.0138,Yes
14184,23,432841,16.1433,Yes
14185,29,432857,29.3443,Yes
14186,1,432887,22.4255,Yes
14187,0,432909,21.8373,Yes
14188,3,432931,36.1523,Yes
14189,26,432967,26.0639,Yes
14190,14,432993,23.1073,Yes
14191,30,433016,36.7941,Yes
14192,31,433053,18.3045,Yes
14193,45,433071,31.9635,Yes
14194,34,433103,22.8186,Yes
14195,32,433126,24.1186,Yes
14196,37,433150,35.8694,Yes
14197,43,433186,32.4872,Yes
14198,46,433219,33.7277,Yes
14199,58,433252,12.1444,Yes
14200,48,433265,18.1429,Yes
14201,28,433283,35.5409,Yes
14202,38,433318,34.6789,Yes
14203,44,433353,36.7567,Yes
14204,50,433390,36.9755,Yes
14205,22,433521,34.2025,Yes
14206,2,433555,21.082,Yes
14207,12,433576,5.16721,Yes
14208,7,433581,26.9696,Yes
14209,0,433608,17.7576,Yes
14210,1,433626,21.8373,Yes
14211,8,433648,19.7884,Yes
14212,9,433667,34.0171,Yes
14213,15,433701,34.921,Yes
14214,20,433736,29.6114,Yes
14215,21,433766,32.9032,Yes
14216,24,433799,36.2683,Yes
14217,25,433835,37.7144,Yes
14218,29,433873,34.4129,Yes
14219,36,433907,30.726,Yes
14220,31,433938,24.6889,Yes
14221,45,433963,31.9635,Yes
14222,33,433995,25.0541,Yes
14223,35,434020,30.5634,Yes
14224,27,434050,22.4238,Yes
14225,14,434073,27.4607,Yes
14226,53,434100,17.7999,Yes
14227,38,434118,11.2348,Yes
14228,44,434129,36.7567,Yes
14229,50,434166,36.9755,Yes
14230,11,434295,12.628,Yes
14231,9,434308,13.7444,Yes
14232,3,434321,25.4175,Yes
14233,18,434347,33.7698,Yes
14234,23,434413,37.282,Yes
14235,10,434451,16.5171,Yes
14236,4,434467,25.2341,Yes
14237,6,434492,34.532,Yes
14238,22,434527,20.1483,Yes
14239,44,434547,31.5111,Yes
14240,71,434579,4.84342,Yes
14241,49,434583,37.1348,Yes
14242,55,434621,36.9172,Yes
14243,52,434657,1.01347,Yes
14244,57,434658,37.0837,Yes
14245,61,434696,26.8977,Yes
14246,51,434722,26.9544,Yes
14247,24,434749,31.9595,Yes
14248,58,434828,25.5353,Yes
14249,13,434853,24.3839,Yes
14250,32,434878,32.2942,Yes
14251,34,434910,24.1186,Yes
14252,37,434934,32.9199,Yes
14253,32,435066,19.5783,Yes
14254,20,435085,16.32,Yes
14255,1,435102,30.0797,Yes
14256,21,435132,25.5998,Yes
14257,24,435157,36.2683,Yes
14258,25,435194,37.7144,Yes
14259,29,435231,34.4129,Yes
14260,10,435280,19.6193,Yes
14261,5,435299,17.3439,Yes
14262,2,435317,25.1559,Yes
14263,6,435342,20.4247,Yes
14264,12,435362,37.4753,Yes
14265,16,435400,31.3625,Yes
14266,17,435431,35.0947,Yes
14267,33,435466,29.8072,Yes
14268,22,435496,29.0856,Yes
14269,35,435525,37.6057,Yes
14270,48,435573,34.1374,Yes
14271,53,435607,33.3412,Yes
14272,45,435640,28.5658,Yes
14273,41,435669,15.6651,Yes
14274,43,435685,36.9233,Yes
14275,4,435812,21.2778,Yes
14276,2,435834,33.271,Yes
14277,5,435867,25.1559,Yes
14278,6,435892,36.7368,Yes
14279,10,435929,28.9874,Yes
14280,12,435958,28.4245,Yes
14281,14,435986,32.2847,Yes
14282,27,436019,27.4607,Yes
14283,22,436046,18.9968,Yes
14284,16,436065,1.65693,Yes
14285,23,436067,25.3981,Yes
14286,31,436092,21.6184,Yes
14287,3,436114,15.0222,Yes
14288,8,436129,36.1809,Yes
14289,1,436165,19.7884,Yes
14290,15,436185,37.5532,Yes
14291,21,436222,20.6902,Yes
14292,36,436243,25.3158,Yes
14293,18,436297,37.7184,Yes
14294,47,436335,34.5107,Yes
14295,52,436370,37.0249,Yes
14296,55,436407,1.01347,Yes
14297,42,436408,27.9183,Yes
14298,33,436436,13.4886,Yes
14299,34,436449,33.1946,Yes
14300,32,436482,24.1186,Yes
14301,12,436588,29.655,Yes
14302,14,436618,32.2847,Yes
14303,26,436650,23.1073,Yes
14304,0,436673,7.45869,Yes
14305,3,436681,36.1523,Yes
14306,15,436717,3.30804,Yes
14307,25,436720,29.398,Yes
14308,11,436750,8.50448,Yes
14309,16,436758,25.989,Yes
14310,30,436784,15.383,Yes
14311,18,436800,14.9431,Yes
14312,52,436815,37.1427,Yes
14313,55,436852,1.01347,Yes
14314,27,436853,24.0589,Yes
14315,28,436877,28.4676,Yes
14316,35,436905,34.024,Yes
14317,38,436939,20.9425,Yes
14318,44,436960,36.7567,Yes
14319,48,436997,32.8131,Yes
14320,50,437030,26.5568,Yes
14321,53,437056,19.2079,Yes
14322,45,437076,28.5658,Yes
14323,34,437104,22.8186,Yes
14324,32,437127,24.1186,Yes
14325,39,437151,23.5905,Yes
14326,40,437175,29.2456,Yes
14327,62,437204,17.049,Yes
14328,41,437221,32.1107,Yes
14329,46,437253,27.7819,Yes
14330,7,437372,17.3206,Yes
14331,6,437389,19.7606,Yes
14332,10,437409,28.9874,Yes
14333,11,437438,16.867,Yes
14334,29,437476,25.083,Yes
14335,23,437501,29.3443,Yes
14336,17,437531,34.402,Yes
14337,31,437565,25.8588,Yes
14338,45,437598,33.8648,Yes
14339,49,437632,19.9326,Yes
14340,27,437652,26.8704,Yes
14341,28,437679,28.4676,Yes
14342,53,437707,27.7929,Yes
14343,54,437735,10.6213,Yes
14344,47,437746,5.40307,Yes
14345,57,437751,34.5621,Yes
14346,61,437786,26.8977,Yes
14347,51,437813,26.9544,Yes
14348,56,437840,20.28,Yes
14349,58,437860,13.8004,Yes
14350,46,437874,12.1444,Yes
14351,59,437886,28.6462,Yes
14352,62,437915,27.4153,Yes
14353,63,437942,25.1142,Yes
14354,55,437967,11.4134,Yes
14355,60,437979,37.4705,Yes
14356,64,438016,29.5417,Yes
14357,2,438142,24.9013,Yes
14358,4,438167,33.271,Yes
14359,5,438200,33.9319,Yes
14360,6,438234,36.7368,Yes
14361,10,438271,28.9874,Yes
14362,11,438300,16.867,Yes
14363,9,438317,13.7444,Yes
14364,0,438330,32.5974,Yes
14365,1,438363,21.8373,Yes
14366,8,438385,19.7884,Yes
14367,3,438405,36.1809,Yes
14368,15,438441,3.30804,Yes
14369,20,438444,29.6114,Yes
14370,21,438474,32.9032,Yes
14371,24,438507,36.2683,Yes
14372,25,438543,37.7144,Yes
14373,23,438581,7.88649,Yes
14374,13,438588,16.1433,Yes
14375,32,438605,32.2942,Yes
14376,26,438682,33.9149,Yes
14377,14,438716,23.1073,Yes
14378,12,438739,32.2847,Yes
14379,16,438771,31.3625,Yes
14380,22,438802,1.65693,Yes
14381,27,438804,18.9968,Yes
14382,0,438915,35.4586,Yes
14383,1,438950,21.8373,Yes
14384,8,438972,19.7884,Yes
14385,3,438992,36.1809,Yes
14386,7,439028,18.3173,Yes
14387,5,439046,7.15211,Yes
14388,6,439053,36.7368,Yes
14389,12,439090,37.4753,Yes
14390,14,439128,32.2847,Yes
14391,19,439160,23.4923,Yes
14392,9,439183,15.217,Yes
14393,18,439214,35.1033,Yes
14394,26,439249,35.8884,Yes
14395,30,439285,29.6191,Yes
14396,31,439314,18.3045,Yes
14397,36,439332,24.6889,Yes
14398,39,439357,33.8281,Yes
14399,32,439391,23.5905,Yes
14400,13,439415,32.2942,Yes
14401,33,439447,15.4397,Yes
14402,22,439462,29.0856,Yes
14403,28,439491,34.9443,Yes
14404,35,439526,34.024,Yes
14405,38,439560,20.9425,Yes
14406,44,439581,36.7567,Yes
14407,7,439697,30.5698,Yes
14408,0,439727,17.7576,Yes
14409,3,439745,36.1523,Yes
14410,8,439781,36.1809,Yes
14411,18,439817,27.9485,Yes
14412,19,439845,33.8656,Yes
14413,26,439879,35.8401,Yes
14414,30,439915,29.6191,Yes
14415,16,439944,15.383,Yes
14416,22,439968,28.8641,Yes
14417,2,439996,21.082,Yes
14418,27,440018,34.8334,Yes
14419,28,440052,28.4676,Yes
14420,38,440081,34.6789,Yes
14421,44,440116,36.7567,Yes
14422,48,440152,32.8131,Yes
14423,42,440185,19.2629,Yes
14424,31,440204,27.0575,Yes
14425,45,440231,31.9635,Yes
14426,50,440282,14.0332,Yes
14427,53,440296,19.2079,Yes
14428,49,440316,27.2899,Yes
14429,54,440343,9.79315,Yes
14430,0,440464,29.0631,Yes
14431,7,440493,17.7576,Yes
14432,5,440511,7.15211,Yes
14433,2,440518,25.1559,Yes
14434,22,440543,21.082,Yes
14435,28,440564,34.9443,Yes
14436,35,440599,34.024,Yes
14437,17,440633,3.80105,Yes
14438,13,440637,3.70433,Yes
14439,34,440640,32.4907,Yes
14440,37,440673,32.9199,Yes
14441,20,440706,22.5027,Yes
14442,21,440728,32.9032,Yes
14443,24,440761,36.2683,Yes
14444,25,440798,37.7144,Yes
14445,29,440835,34.4129,Yes
14446,36,440870,30.726,Yes
14447,40,440900,19.335,Yes
14448,62,440920,17.049,Yes
14449,41,440937,32.1107,Yes
14450,43,440969,36.9233,Yes
14451,46,441006,33.7277,Yes
14452,59,441040,28.6462,Yes
14453,65,441068,28.7284,Yes
14454,48,441097,27.7118,Yes
14455,38,441125,25.289,Yes
14456,8,441244,32.5289,Yes
14457,19,441277,28.2297,Yes
14458,12,441305,17.7858,Yes
14459,5,441323,35.929,Yes
14460,6,441359,36.7368,Yes
14461,10,441395,28.9874,Yes
14462,16,441424,35.0908,Yes
14463,22,441459,1.65693,Yes
14464,27,441461,18.9968,Yes
14465,14,441480,27.4607,Yes
14466,30,441508,36.7941,Yes
14467,31,441544,18.3045,Yes
14468,23,441563,21.6184,Yes
14469,32,441584,24.9032,Yes
14470,34,441609,24.1186,Yes
14471,33,441633,33.1946,Yes
14472,35,441667,30.5634,Yes
14473,38,441697,20.9425,Yes
14474,44,441718,36.7567,Yes
14475,50,441755,36.9755,Yes
14476,53,441792,19.2079,Yes
14477,42,441811,34.9235,Yes
14478,45,441846,33.9533,Yes
14479,41,441880,15.6651,Yes
14480,43,441895,36.9233,Yes
14481,13,442037,28.4728,Yes
14482,11,442066,14.0138,Yes
14483,16,442080,25.989,Yes
14484,4,442106,14.7537,Yes
14485,2,442121,33.271,Yes
14486,22,442154,21.082,Yes
14487,27,442175,18.9968,Yes
14488,30,442194,19.4758,Yes
14489,47,442213,9.71478,Yes
14490,0,442223,34.6158,Yes
14491,1,442258,21.8373,Yes
14492,29,442280,22.4255,Yes
14493,23,442302,29.3443,Yes
14494,32,442331,24.9032,Yes
14495,34,442356,24.1186,Yes
14496,33,442380,33.1946,Yes
14497,37,442414,8.22059,Yes
14498,41,442422,35.1247,Yes
14499,43,442457,36.9233,Yes
14500,46,442494,33.7277,Yes
14501,58,442528,12.1444,Yes
14502,56,442540,13.8004,Yes
14503,51,442567,37.1136,Yes
14504,61,442605,26.9544,Yes
14505,52,442631,31.8307,Yes
14506,55,442663,1.01347,Yes
14507,49,442664,36.9172,Yes
14508,6,442778,31.9299,Yes
14509,7,442810,19.7606,Yes
14510,0,442830,17.7576,Yes
14511,3,442847,36.1523,Yes
14512,8,442883,36.1809,Yes
14513,9,442920,34.0171,Yes
14514,11,442954,13.7444,Yes
14515,13,442967,14.0138,Yes
14516,15,443021,29.6691,Yes
14517,24,443051,31.4733,Yes
14518,36,443082,31.7998,Yes
14519,23,443114,27.113,Yes
14520,32,443141,24.9032,Yes
14521,34,443166,24.1186,Yes
14522,37,443190,32.9199,Yes
14523,39,443223,30.3299,Yes
14524,40,443254,29.2456,Yes
14525,62,443283,17.049,Yes
14526,41,443300,32.1107,Yes
14527,43,443332,36.9233,Yes
14528,46,443369,33.7277,Yes
14529,58,443403,12.1444,Yes
14530,22,443415,19.8649,Yes
14531,35,443435,37.6057,Yes
14532,5,443548,20.524,Yes
14533,2,443569,25.1559,Yes
14534,6,443594,20.4247,Yes
14535,12,443614,37.4753,Yes
14536,14,443652,32.2847,Yes
14537,26,443684,23.1073,Yes
14538,0,443707,7.45869,Yes
14539,1,443714,21.8373,Yes
14540,8,443736,19.7884,Yes
14541,15,443762,10.0525,Yes
14542,31,443772,15.1534,Yes
14543,11,443788,22.9043,Yes
14544,17,443810,34.502,Yes
14545,23,443845,34.402,Yes
14546,34,443879,30.271,Yes
14547,56,443916,27.6285,Yes
14548,36,443944,32.0215,Yes
14549,51,443976,35.4912,Yes
14550,61,444011,26.9544,Yes
14551,18,444038,26.2382,Yes
14552,47,444064,34.5107,Yes
14553,52,444099,37.0249,Yes
14554,57,444136,37.0837,Yes
14555,64,444173,31.3034,Yes
14556,60,444204,29.5417,Yes
14557,41,444334,34.7509,Yes
14558,46,444369,27.7819,Yes
14559,59,444397,28.6462,Yes
14560,62,444425,27.4153,Yes
14561,20,444453,28.785,Yes
14562,1,444482,30.0797,Yes
14563,0,444512,21.8373,Yes
14564,3,444534,36.1523,Yes
14565,8,444570,36.1809,Yes
14566,29,444639,6.97017,Yes
14567,15,444646,20.3634,Yes
14568,21,444667,20.6902,Yes
14569,24,444687,36.2683,Yes
14570,25,444724,37.7144,Yes
14571,36,444761,31.3763,Yes
14572,40,444793,19.335,Yes
14573,73,444812,17.5518,Yes
14574,54,444830,3.66973,Yes
14575,47,444833,5.40307,Yes
14576,61,444839,35.6625,Yes
14577,51,444874,26.9544,Yes
14578,67,444901,31.8572,Yes
14579,63,444933,26.5158,Yes
14580,49,444960,25.0728,Yes
14581,27,444985,26.8704,Yes
14582,5,445097,32.7619,Yes
14583,2,445130,25.1559,Yes
14584,6,445155,20.4247,Yes
14585,12,445175,37.4753,Yes
14586,14,445213,32.2847,Yes
14587,27,445245,27.4607,Yes
14588,28,445273,28.4676,Yes
14589,35,445301,34.024,Yes
14590,38,445335,20.9425,Yes
14591,44,445356,36.7567,Yes
14592,48,445393,32.8131,Yes
14593,50,445426,26.5568,Yes
14594,53,445452,19.2079,Yes
14595,30,445471,17.1419,Yes
14596,31,445489,18.3045,Yes
14597,9,445507,31.5429,Yes
14598,1,445538,32.1671,Yes
14599,15,445571,37.5532,Yes
14600,21,445608,20.6902,Yes
14601,24,445629,36.2683,Yes
14602,25,445665,37.7144,Yes
14603,40,445703,32.646,Yes
14604,32,445735,28.4555,Yes
14605,46,445764,20.4482,Yes
14606,0,445871,25.946,Yes
14607,3,445897,36.1523,Yes
14608,7,445933,18.3173,Yes
14609,10,445951,10.659,Yes
14610,11,445962,16.867,Yes
14611,13,445979,14.0138,Yes
14612,17,445993,3.70433,Yes
14613,16,445996,35.0947,Yes
14614,22,446032,1.65693,Yes
14615,27,446033,18.9968,Yes
14616,28,446052,28.4676,Yes
14617,35,446081,34.024,Yes
14618,33,446115,30.5634,Yes
14619,23,446145,12.5457,Yes
14620,25,446158,7.88649,Yes
14621,15,446166,29.398,Yes
14622,47,446195,4.15374,Yes
14623,18,446199,34.5107,Yes
14624,19,446234,33.8656,Yes
14625,26,446268,35.8401,Yes
14626,49,446303,22.1194,Yes
14627,45,446326,19.9326,Yes
14628,34,446345,22.8186,Yes
14629,41,446368,37.4979,Yes
14630,43,446406,36.9233,Yes
14631,46,446443,33.7277,Yes
14632,58,446476,12.1444,Yes
14633,48,446489,18.1429,Yes
14634,38,446507,25.289,Yes
14635,44,446532,36.7567,Yes
14636,1,446656,32.8559,Yes
14637,0,446689,21.8373,Yes
14638,3,446711,36.1523,Yes
14639,8,446747,36.1809,Yes
14640,9,446783,34.0171,Yes
14641,11,446817,13.7444,Yes
14642,13,446831,14.0138,Yes
14643,32,446845,32.2942,Yes
14644,34,446877,24.1186,Yes
14645,39,446901,16.9226,Yes
14646,15,446918,23.1186,Yes
14647,47,446941,4.15374,Yes
14648,26,446945,30.808,Yes
14649,14,446976,23.1073,Yes
14650,27,446999,27.4607,Yes
14651,2,447027,34.8334,Yes
14652,22,447062,21.082,Yes
14653,28,447083,34.9443,Yes
14654,38,447118,34.6789,Yes
14655,44,447152,36.7567,Yes
14656,50,447189,36.9755,Yes
14657,53,447226,19.2079,Yes
14658,30,447245,17.1419,Yes
14659,54,447280,26.9043,Yes
14660,62,447319,33.0395,Yes
14661,7,447427,29.4093,Yes
14662,0,447456,17.7576,Yes
14663,1,447474,21.8373,Yes
14664,8,447496,19.7884,Yes
14665,3,447516,36.1809,Yes
14666,9,447552,25.4175,Yes
14667,15,447577,34.921,Yes
14668,21,447612,20.6902,Yes
14669,36,447633,25.3158,Yes
14670,51,447658,35.4912,Yes
14671,10,447721,30.4931,Yes
14672,4,447752,25.2341,Yes
14673,2,447777,33.271,Yes
14674,5,447810,25.1559,Yes
14675,6,447836,36.7368,Yes
14676,12,447872,37.4753,Yes
14677,14,447910,32.2847,Yes
14678,19,447942,23.4923,Yes
14679,18,447966,33.8656,Yes
14680,26,447999,35.8884,Yes
14681,30,448035,29.6191,Yes
14682,16,448065,15.383,Yes
14683,22,448080,1.65693,Yes
14684,27,448082,18.9968,Yes
14685,16,448195,1.91573,Yes
14686,4,448197,14.7537,Yes
14687,2,448212,33.271,Yes
14688,12,448245,5.16721,Yes
14689,7,448250,26.9696,Yes
14690,31,448277,37.1679,Yes
14691,22,448336,30.4767,Yes
14692,27,448367,18.9968,Yes
14693,28,448386,28.4676,Yes
14694,35,448414,34.024,Yes
14695,33,448448,30.5634,Yes
14696,13,448479,15.4397,Yes
14697,32,448494,32.2942,Yes
14698,47,448578,22.6076,Yes
14699,52,448601,37.0249,Yes
14700,55,448638,1.01347,Yes
14701,49,448652,27.8631,Yes
14702,45,448680,19.9326,Yes
14703,34,448700,22.8186,Yes
14704,37,448722,32.9199,Yes
14705,21,448768,34.1762,Yes
14706,24,448802,36.2683,Yes
14707,25,448839,37.7144,Yes
14708,7,448959,21.1758,Yes
14709,5,448980,7.15211,Yes
14710,22,448988,5.19127,Yes
14711,35,448993,37.6057,Yes
14712,38,449030,20.9425,Yes
14713,44,449051,36.7567,Yes
14714,48,449088,32.8131,Yes
14715,42,449121,19.2629,Yes
14716,53,449140,34.9235,Yes
14717,50,449175,19.2079,Yes
14718,20,449236,33.174,Yes
14719,21,449269,32.9032,Yes
14720,24,449302,36.2683,Yes
14721,25,449338,37.7144,Yes
14722,29,449376,34.4129,Yes
14723,32,449410,26.5612,Yes
14724,34,449437,24.1186,Yes
14725,39,449461,16.9226,Yes
14726,36,449478,33.8281,Yes
14727,40,449512,19.335,Yes
14728,70,449531,34.9556,Yes
14729,41,449566,24.7087,Yes
14730,43,449591,36.9233,Yes
14731,46,449628,33.7277,Yes
14732,1,449755,36.2167,Yes
14733,0,449791,21.8373,Yes
14734,3,449813,36.1523,Yes
14735,8,449849,36.1809,Yes
14736,5,449920,18.1992,Yes
14737,2,449939,25.1559,Yes
14738,6,449964,20.4247,Yes
14739,10,449984,28.9874,Yes
14740,19,450041,34.0575,Yes
14741,31,450075,28.7631,Yes
14742,15,450103,15.1534,Yes
14743,20,450119,29.6114,Yes
14744,21,450148,32.9032,Yes
14745,24,450181,36.2683,Yes
14746,25,450217,37.7144,Yes
14747,29,450255,34.4129,Yes
14748,36,450290,30.726,Yes
14749,39,450320,33.8281,Yes
14750,40,450354,29.2456,Yes
14751,73,450383,17.5518,Yes
14752,43,450401,34.5485,Yes
14753,1,450531,11.3929,Yes
14754,9,450542,32.1671,Yes
14755,3,450574,25.4175,Yes
14756,7,450600,18.3173,Yes
14757,10,450618,10.659,Yes
14758,4,450629,25.2341,Yes
14759,12,450654,31.2294,Yes
14760,14,450685,32.2847,Yes
14761,19,450718,23.4923,Yes
14762,26,450741,35.8401,Yes
14763,30,450777,29.6191,Yes
14764,16,450807,15.383,Yes
14765,11,450822,25.989,Yes
14766,17,450848,34.502,Yes
14767,15,450892,13.7646,Yes
14768,21,450905,20.6902,Yes
